gameId,playId,model
2018090905,2123,00
2018090905,2471,00
2018090905,2471,00
2018090905,2471,00
2018090905,2471,00
2018090905,2471,00
2018090906,58,00
2018090906,58,00
2018090906,58,00
2018090906,58,00
2018090906,58,00
2018090906,142,00
2018090906,142,00
2018090906,142,00
2018090906,142,00
2018090906,142,00
2018090906,1027,00
2018090906,1027,00
2018090906,1027,00
2018090906,1027,00
2018090906,1027,00
2018090906,2372,00
2018090906,2372,00
2018090906,2372,00
2018090906,2372,00
2018090906,2501,00
2018090906,2501,00
2018090906,2501,00
2018090906,2501,00
2018090906,2923,00
2018090906,2923,00
2018090906,2923,00
2018090906,2923,00
2018090906,2923,00
2018090906,3143,00
2018090906,3143,00
2018090906,3143,00
2018090906,3143,00
2018090906,3143,00
2018090906,3433,00
2018090906,3433,00
2018090906,3433,00
2018090906,3433,00
2018090906,3466,00
2018090906,3466,00
2018090906,3466,00
2018090906,3466,00
2018090906,3466,00
2018090906,3667,00
2018090906,3667,00
2018090906,3667,00
2018090906,3667,00
2018090906,3834,00
2018090906,3834,00
2018090906,3834,00
2018090906,3834,00
2018090906,3834,00
2018090907,1358,00
2018090907,1358,00
2018090907,1358,00
2018090907,1358,00
2018090907,1358,00
2018090907,1638,00
2018090907,1638,00
2018090907,1638,00
2018090907,1638,00
2018090907,1638,00
2018090907,1752,00
2018090907,1752,00
2018090907,1752,00
2018090907,1752,00
2018090907,1785,00
2018090907,1785,00
2018090907,1785,00
2018090907,1785,00
2018090907,1785,00
2018090907,2853,00
2018090907,2853,00
2018090907,2853,00
2018090907,2853,00
2018090907,2853,00
2018090909,896,00
2018090909,896,00
2018090909,896,00
2018090909,896,00
2018090909,896,00
2018090909,1559,00
2018090909,1559,00
2018090909,1559,00
2018090909,1559,00
2018090909,1559,00
2018090909,2062,00
2018090909,2062,00
2018090909,2062,00
2018090909,2062,00
2018090909,2062,00
2018090909,2699,00
2018090909,2699,00
2018090909,2699,00
2018090909,2699,00
2018090909,2699,00
2018090909,2920,00
2018090909,2920,00
2018090909,2920,00
2018090909,2920,00
2018090909,2920,00
2018090909,3801,00
2018090909,3801,00
2018090909,3801,00
2018090909,3801,00
2018090909,3801,00
2018090910,784,00
2018090910,784,00
2018090910,784,00
2018090910,784,00
2018090910,923,00
2018090910,923,00
2018090910,923,00
2018090910,923,00
2018090910,923,00
2018090910,1536,00
2018090910,1536,00
2018090910,1536,00
2018090910,1536,00
2018090910,1536,00
2018090910,2226,00
2018090910,2226,00
2018090910,2226,00
2018090910,2226,00
2018090910,2226,00
2018090910,3171,00
2018090910,3171,00
2018090910,3171,00
2018090910,3171,00
2018090910,3171,00
2018090910,3434,00
2018090910,3434,00
2018090910,3434,00
2018090910,3434,00
2018090910,3434,00
2018090910,3526,00
2018090910,3526,00
2018090910,3526,00
2018090910,3526,00
2018090910,3526,00
2018090910,3605,00
2018090910,3605,00
2018090910,3605,00
2018090910,3605,00
2018090910,3605,00
2018090912,93,00
2018090912,93,00
2018090912,93,00
2018090912,93,00
2018090912,266,00
2018090912,266,00
2018090912,266,00
2018090912,266,00
2018090912,266,00
2018090912,503,00
2018090912,503,00
2018090912,503,00
2018090912,503,00
2018090912,503,00
2018090912,1985,00
2018090912,1985,00
2018090912,1985,00
2018090912,1985,00
2018090912,1985,00
2018090912,2348,00
2018090912,2348,00
2018090912,2348,00
2018090912,2348,00
2018090912,2348,00
2018090912,2495,00
2018090912,2495,00
2018090912,2495,00
2018090912,2495,00
2018090912,2495,00
2018090912,2775,00
2018090912,2775,00
2018090912,2775,00
2018090912,2775,00
2018090912,2775,00
2018090912,2868,00
2018090912,2868,00
2018090912,2868,00
2018090912,2868,00
2018090912,2868,00
2018091000,694,00
2018091000,694,00
2018091000,694,00
2018091000,694,00
2018091000,1101,00
2018091000,1101,00
2018091000,1101,00
2018091000,1101,00
2018091000,1101,00
2018091000,1186,00
2018091000,1186,00
2018091000,1186,00
2018091000,1186,00
2018091000,1186,00
2018091000,1610,00
2018091000,1610,00
2018091000,1610,00
2018091000,1610,00
2018091000,1610,00
2018091000,2201,00
2018091000,2201,00
2018091000,2201,00
2018091000,2201,00
2018091000,2201,00
2018091000,2495,00
2018091000,2495,00
2018091000,2495,00
2018091000,2495,00
2018091000,2495,00
2018091000,3216,00
2018091000,3216,00
2018091000,3216,00
2018091000,3216,00
2018091000,3216,00
2018091000,3654,00
2018091000,3654,00
2018091000,3654,00
2018091000,3654,00
2018091001,1181,00
2018091001,1181,00
2018091001,1181,00
2018091001,1181,00
2018091001,1695,00
2018091001,1695,00
2018091001,1695,00
2018091001,1695,00
2018091001,1843,00
2018091001,1843,00
2018091001,1843,00
2018091001,1843,00
2018091001,1843,00
2018091001,1867,00
2018091001,1867,00
2018091001,1867,00
2018091001,1867,00
2018091001,1867,00
2018091001,1891,00
2018091001,1891,00
2018091001,1891,00
2018091001,1891,00
2018091001,1970,00
2018091001,1970,00
2018091001,1970,00
2018091001,1970,00
2018091001,1970,00
2018091001,2035,00
2018091001,2035,00
2018091001,2035,00
2018091001,2035,00
2018091001,2921,00
2018091001,2921,00
2018091001,2921,00
2018091001,2921,00
2018091001,2921,00
2018091001,3315,00
2018091001,3315,00
2018091001,3315,00
2018091001,3315,00
2018091001,3315,00
2018091001,3441,00
2018091001,3441,00
2018091001,3441,00
2018091001,3441,00
2018091300,215,00
2018091300,215,00
2018091300,215,00
2018091300,215,00
2018091300,215,00
2018091300,371,00
2018091300,371,00
2018091300,371,00
2018091300,371,00
2018091300,371,00
2018091300,737,00
2018091300,737,00
2018091300,737,00
2018091300,737,00
2018091300,980,00
2018091300,980,00
2018091300,980,00
2018091300,980,00
2018091300,980,00
2018091300,1630,00
2018091300,1630,00
2018091300,1630,00
2018091300,1630,00
2018091300,1630,00
2018091300,1770,00
2018091300,1770,00
2018091300,1770,00
2018091300,1770,00
2018091300,2826,00
2018091300,2826,00
2018091300,2826,00
2018091300,2826,00
2018091300,2826,00
2018091300,3351,00
2018091300,3351,00
2018091300,3351,00
2018091300,3351,00
2018091300,3351,00
2018091300,4503,00
2018091300,4503,00
2018091300,4503,00
2018091300,4503,00
2018091300,4503,00
2018091300,4967,00
2018091300,4967,00
2018091300,4967,00
2018091300,4967,00
2018091300,4967,00
2018091300,5105,00
2018091300,5105,00
2018091300,5105,00
2018091300,5105,00
2018091300,5105,00
2018091600,751,00
2018091600,751,00
2018091600,751,00
2018091600,751,00
2018091600,1780,00
2018091600,1780,00
2018091600,1780,00
2018091600,1780,00
2018091600,1780,00
2018091600,3342,00
2018091600,3342,00
2018091600,3342,00
2018091600,3342,00
2018091600,3342,00
2018091600,3393,00
2018091600,3393,00
2018091600,3393,00
2018091600,3393,00
2018091600,3393,00
2018091600,3506,00
2018091600,3506,00
2018091600,3506,00
2018091600,3506,00
2018091600,3506,00
2018091601,93,00
2018091601,93,00
2018091601,93,00
2018091601,93,00
2018091601,93,00
2018091601,717,00
2018091601,717,00
2018091601,717,00
2018091601,717,00
2018091601,717,00
2018091601,872,00
2018091601,872,00
2018091601,872,00
2018091601,872,00
2018091601,872,00
2018091601,1389,00
2018091601,1389,00
2018091601,1389,00
2018091601,1389,00
2018091601,1389,00
2018091601,2359,00
2018091601,2359,00
2018091601,2359,00
2018091601,2359,00
2018091601,2359,00
2018091601,2615,00
2018091601,2615,00
2018091601,2615,00
2018091601,2615,00
2018091601,2615,00
2018091601,2686,00
2018091601,2686,00
2018091601,2686,00
2018091601,2686,00
2018091601,2686,00
2018091601,2735,00
2018091601,2735,00
2018091601,2735,00
2018091601,2735,00
2018091601,2735,00
2018091601,3782,00
2018091601,3782,00
2018091601,3782,00
2018091601,3782,00
2018091602,141,00
2018091602,141,00
2018091602,141,00
2018091602,141,00
2018091602,141,00
2018091602,839,00
2018091602,839,00
2018091602,839,00
2018091602,839,00
2018091602,839,00
2018091602,1129,00
2018091602,1129,00
2018091602,1129,00
2018091602,1129,00
2018091602,1129,00
2018091602,1976,00
2018091602,1976,00
2018091602,1976,00
2018091602,1976,00
2018091602,1976,00
2018091602,3860,00
2018091602,3860,00
2018091602,3860,00
2018091602,3860,00
2018091602,3860,00
2018091602,3884,00
2018091602,3884,00
2018091602,3884,00
2018091602,3884,00
2018091602,3884,00
2018091602,4201,00
2018091602,4201,00
2018091602,4201,00
2018091602,4201,00
2018091602,4201,00
2018091603,358,00
2018091603,358,00
2018091603,358,00
2018091603,358,00
2018091603,358,00
2018091603,1353,00
2018091603,1353,00
2018091603,1353,00
2018091603,1353,00
2018091603,1353,00
2018091603,2370,00
2018091603,2370,00
2018091603,2370,00
2018091603,2370,00
2018091603,2370,00
2018091603,2527,00
2018091603,2527,00
2018091603,2527,00
2018091603,2527,00
2018091603,2527,00
2018091603,3093,00
2018091603,3093,00
2018091603,3093,00
2018091603,3093,00
2018091603,3093,00
2018091603,3464,00
2018091603,3464,00
2018091603,3464,00
2018091603,3464,00
2018091603,3464,00
2018091603,3775,00
2018091603,3775,00
2018091603,3775,00
2018091603,3775,00
2018091603,3775,00
2018091603,3979,00
2018091603,3979,00
2018091603,3979,00
2018091603,3979,00
2018091603,4001,00
2018091603,4001,00
2018091603,4001,00
2018091603,4001,00
2018091603,4001,00
2018091604,177,00
2018091604,177,00
2018091604,177,00
2018091604,177,00
2018091604,177,00
2018091604,508,00
2018091604,508,00
2018091604,508,00
2018091604,508,00
2018091604,1316,00
2018091604,1316,00
2018091604,1316,00
2018091604,1316,00
2018091604,1316,00
2018091604,3437,00
2018091604,3437,00
2018091604,3437,00
2018091604,3437,00
2018091604,3437,00
2018091605,58,00
2018091605,58,00
2018091605,58,00
2018091605,58,00
2018091605,746,00
2018091605,746,00
2018091605,746,00
2018091605,746,00
2018091605,746,00
2018091605,895,00
2018091605,895,00
2018091605,895,00
2018091605,895,00
2018091605,895,00
2018091605,1006,00
2018091605,1006,00
2018091605,1006,00
2018091605,1006,00
2018091605,1006,00
2018091605,1697,00
2018091605,1697,00
2018091605,1697,00
2018091605,1697,00
2018091605,1697,00
2018091605,2127,00
2018091605,2127,00
2018091605,2127,00
2018091605,2127,00
2018091605,2127,00
2018091605,3105,00
2018091605,3105,00
2018091605,3105,00
2018091605,3105,00
2018091605,3105,00
2018091605,3949,00
2018091605,3949,00
2018091605,3949,00
2018091605,3949,00
2018091605,3949,00
2018091605,4382,00
2018091605,4382,00
2018091605,4382,00
2018091605,4382,00
2018091605,4382,00
2018091606,400,00
2018091606,400,00
2018091606,400,00
2018091606,400,00
2018091606,400,00
2018091606,695,00
2018091606,695,00
2018091606,695,00
2018091606,695,00
2018091606,1090,00
2018091606,1090,00
2018091606,1090,00
2018091606,1090,00
2018091606,1090,00
2018091606,1712,00
2018091606,1712,00
2018091606,1712,00
2018091606,1712,00
2018091606,1712,00
2018091606,2484,00
2018091606,2484,00
2018091606,2484,00
2018091606,2484,00
2018091606,2484,00
2018091607,799,00
2018091607,799,00
2018091607,799,00
2018091607,799,00
2018091607,799,00
2018091607,1312,00
2018091607,1312,00
2018091607,1312,00
2018091607,1312,00
2018091607,1848,00
2018091607,1848,00
2018091607,1848,00
2018091607,1848,00
2018091607,1848,00
2018091607,2187,00
2018091607,2187,00
2018091607,2187,00
2018091607,2187,00
2018091607,2187,00
2018091607,2483,00
2018091607,2483,00
2018091607,2483,00
2018091607,2483,00
2018091607,2483,00
2018091607,3235,00
2018091607,3235,00
2018091607,3235,00
2018091607,3235,00
2018091607,3235,00
2018091607,3884,00
2018091607,3884,00
2018091607,3884,00
2018091607,3884,00
2018091607,3884,00
2018091608,1181,00
2018091608,1181,00
2018091608,1181,00
2018091608,1181,00
2018091608,1181,00
2018091608,1209,00
2018091608,1209,00
2018091608,1209,00
2018091608,1209,00
2018091608,1209,00
2018091608,2183,00
2018091608,2183,00
2018091608,2183,00
2018091608,2183,00
2018091608,2183,00
2018091608,3039,00
2018091608,3039,00
2018091608,3039,00
2018091608,3039,00
2018091608,3039,00
2018091608,3595,00
2018091608,3595,00
2018091608,3595,00
2018091608,3595,00
2018091608,3595,00
2018091608,4121,00
2018091608,4121,00
2018091608,4121,00
2018091608,4121,00
2018091608,4121,00
2018091609,534,00
2018091609,534,00
2018091609,534,00
2018091609,534,00
2018091609,534,00
2018091609,889,00
2018091609,889,00
2018091609,889,00
2018091609,889,00
2018091609,1210,00
2018091609,1210,00
2018091609,1210,00
2018091609,1210,00
2018091609,1210,00
2018091609,1427,00
2018091609,1427,00
2018091609,1427,00
2018091609,1427,00
2018091609,1427,00
2018091609,1577,00
2018091609,1577,00
2018091609,1577,00
2018091609,1577,00
2018091609,1577,00
2018091609,3594,00
2018091609,3594,00
2018091609,3594,00
2018091609,3594,00
2018091609,3594,00
2018091610,179,00
2018091610,179,00
2018091610,179,00
2018091610,179,00
2018091610,179,00
2018091610,961,00
2018091610,961,00
2018091610,961,00
2018091610,961,00
2018091610,961,00
2018091610,1158,00
2018091610,1158,00
2018091610,1158,00
2018091610,1158,00
2018091610,1158,00
2018091610,1280,00
2018091610,1280,00
2018091610,1280,00
2018091610,1280,00
2018091610,1280,00
2018091610,1927,00
2018091610,1927,00
2018091610,1927,00
2018091610,1927,00
2018091610,1927,00
2018091610,2018,00
2018091610,2018,00
2018091610,2018,00
2018091610,2018,00
2018091610,2018,00
2018091610,2655,00
2018091610,2655,00
2018091610,2655,00
2018091610,2655,00
2018091610,2655,00
2018091610,3683,00
2018091610,3683,00
2018091610,3683,00
2018091610,3683,00
2018091610,3683,00
2018091610,4045,00
2018091610,4045,00
2018091610,4045,00
2018091610,4045,00
2018091610,4045,00
2018091610,4269,00
2018091610,4269,00
2018091610,4269,00
2018091610,4269,00
2018091610,4269,00
2018091610,4697,00
2018091610,4697,00
2018091610,4697,00
2018091610,4697,00
2018091610,4697,00
2018091610,4819,00
2018091610,4819,00
2018091610,4819,00
2018091610,4819,00
2018091610,4819,00
2018091611,356,00
2018091611,356,00
2018091611,356,00
2018091611,356,00
2018091611,356,00
2018091611,488,00
2018091611,488,00
2018091611,488,00
2018091611,488,00
2018091611,571,00
2018091611,571,00
2018091611,571,00
2018091611,571,00
2018091611,571,00
2018091611,1157,00
2018091611,1157,00
2018091611,1157,00
2018091611,1157,00
2018091611,1157,00
2018091611,1603,00
2018091611,1603,00
2018091611,1603,00
2018091611,1603,00
2018091611,1603,00
2018091611,2081,00
2018091611,2081,00
2018091611,2081,00
2018091611,2081,00
2018091611,2081,00
2018091611,2636,00
2018091611,2636,00
2018091611,2636,00
2018091611,2636,00
2018091611,2636,00
2018091612,197,00
2018091612,197,00
2018091612,197,00
2018091612,197,00
2018091612,260,00
2018091612,260,00
2018091612,260,00
2018091612,260,00
2018091612,260,00
2018091612,497,00
2018091612,497,00
2018091612,497,00
2018091612,497,00
2018091612,497,00
2018091612,2307,00
2018091612,2307,00
2018091612,2307,00
2018091612,2307,00
2018091612,2307,00
2018091613,176,00
2018091613,176,00
2018091613,176,00
2018091613,176,00
2018091613,176,00
2018091613,319,00
2018091613,319,00
2018091613,319,00
2018091613,319,00
2018091613,1317,00
2018091613,1317,00
2018091613,1317,00
2018091613,1317,00
2018091613,1317,00
2018091613,2015,00
2018091613,2015,00
2018091613,2015,00
2018091613,2015,00
2018091613,2015,00
2018091613,3649,00
2018091613,3649,00
2018091613,3649,00
2018091613,3649,00
2018091613,3649,00
2018091700,482,00
2018091700,482,00
2018091700,482,00
2018091700,482,00
2018091700,482,00
2018091700,1147,00
2018091700,1147,00
2018091700,1147,00
2018091700,1147,00
2018091700,1147,00
2018091700,2333,00
2018091700,2333,00
2018091700,2333,00
2018091700,2333,00
2018091700,2333,00
2018091700,2379,00
2018091700,2379,00
2018091700,2379,00
2018091700,2379,00
2018091700,3281,00
2018091700,3281,00
2018091700,3281,00
2018091700,3281,00
2018091700,3468,00
2018091700,3468,00
2018091700,3468,00
2018091700,3468,00
2018091700,3468,00
2018091700,3690,00
2018091700,3690,00
2018091700,3690,00
2018091700,3690,00
2018091700,3690,00
2018092000,819,00
2018092000,819,00
2018092000,819,00
2018092000,819,00
2018092000,819,00
2018092000,3860,00
2018092000,3860,00
2018092000,3860,00
2018092000,3860,00
2018092300,69,00
2018092300,69,00
2018092300,69,00
2018092300,69,00
2018092300,69,00
2018092300,168,00
2018092300,168,00
2018092300,168,00
2018092300,168,00
2018092300,168,00
2018092300,431,00
2018092300,431,00
2018092300,431,00
2018092300,431,00
2018092300,1460,00
2018092300,1460,00
2018092300,1460,00
2018092300,1460,00
2018092300,1460,00
2018092300,1505,00
2018092300,1505,00
2018092300,1505,00
2018092300,1505,00
2018092300,1505,00
2018092300,2094,00
2018092300,2094,00
2018092300,2094,00
2018092300,2094,00
2018092300,2094,00
2018092300,2559,00
2018092300,2559,00
2018092300,2559,00
2018092300,2559,00
2018092300,2559,00
2018092300,2868,00
2018092300,2868,00
2018092300,2868,00
2018092300,2868,00
2018092300,2868,00
2018092300,3078,00
2018092300,3078,00
2018092300,3078,00
2018092300,3078,00
2018092300,3078,00
2018092300,4535,00
2018092300,4535,00
2018092300,4535,00
2018092300,4535,00
2018092300,4535,00
2018092301,727,00
2018092301,727,00
2018092301,727,00
2018092301,727,00
2018092301,727,00
2018092301,2751,00
2018092301,2751,00
2018092301,2751,00
2018092301,2751,00
2018092301,3283,00
2018092301,3283,00
2018092301,3283,00
2018092301,3283,00
2018092301,3283,00
2018092301,3379,00
2018092301,3379,00
2018092301,3379,00
2018092301,3379,00
2018092302,542,00
2018092302,542,00
2018092302,542,00
2018092302,542,00
2018092302,542,00
2018092302,588,00
2018092302,588,00
2018092302,588,00
2018092302,588,00
2018092302,588,00
2018092302,1199,00
2018092302,1199,00
2018092302,1199,00
2018092302,1199,00
2018092302,1221,00
2018092302,1221,00
2018092302,1221,00
2018092302,1221,00
2018092302,1221,00
2018092302,1816,00
2018092302,1816,00
2018092302,1816,00
2018092302,1816,00
2018092302,1838,00
2018092302,1838,00
2018092302,1838,00
2018092302,1838,00
2018092302,1838,00
2018092302,3804,00
2018092302,3804,00
2018092302,3804,00
2018092302,3804,00
2018092302,3804,00
2018092303,731,00
2018092303,731,00
2018092303,731,00
2018092303,731,00
2018092303,731,00
2018092303,1815,00
2018092303,1815,00
2018092303,1815,00
2018092303,1815,00
2018092303,1815,00
2018092303,2580,00
2018092303,2580,00
2018092303,2580,00
2018092303,2580,00
2018092303,2580,00
2018092303,3051,00
2018092303,3051,00
2018092303,3051,00
2018092303,3051,00
2018092303,3051,00
2018092303,3075,00
2018092303,3075,00
2018092303,3075,00
2018092303,3075,00
2018092303,3075,00
2018092303,3277,00
2018092303,3277,00
2018092303,3277,00
2018092303,3277,00
2018092303,3277,00
2018092303,3770,00
2018092303,3770,00
2018092303,3770,00
2018092303,3770,00
2018092304,1197,00
2018092304,1197,00
2018092304,1197,00
2018092304,1197,00
2018092304,1197,00
2018092304,2384,00
2018092304,2384,00
2018092304,2384,00
2018092304,2384,00
2018092304,2406,00
2018092304,2406,00
2018092304,2406,00
2018092304,2406,00
2018092304,2406,00
2018092304,3407,00
2018092304,3407,00
2018092304,3407,00
2018092304,3407,00
2018092305,305,00
2018092305,305,00
2018092305,305,00
2018092305,305,00
2018092305,305,00
2018092305,1911,00
2018092305,1911,00
2018092305,1911,00
2018092305,1911,00
2018092305,2020,00
2018092305,2020,00
2018092305,2020,00
2018092305,2020,00
2018092305,2673,00
2018092305,2673,00
2018092305,2673,00
2018092305,2673,00
2018092305,2673,00
2018092305,2889,00
2018092305,2889,00
2018092305,2889,00
2018092305,2889,00
2018092305,2889,00
2018092305,3275,00
2018092305,3275,00
2018092305,3275,00
2018092305,3275,00
2018092305,3275,00
2018092305,3876,00
2018092305,3876,00
2018092305,3876,00
2018092305,3876,00
2018092305,3876,00
2018092306,80,00
2018092306,80,00
2018092306,80,00
2018092306,80,00
2018092306,80,00
2018092306,425,00
2018092306,425,00
2018092306,425,00
2018092306,425,00
2018092306,425,00
2018092306,1098,00
2018092306,1098,00
2018092306,1098,00
2018092306,1098,00
2018092306,1217,00
2018092306,1217,00
2018092306,1217,00
2018092306,1217,00
2018092306,1217,00
2018092306,1488,00
2018092306,1488,00
2018092306,1488,00
2018092306,1488,00
2018092306,2038,00
2018092306,2038,00
2018092306,2038,00
2018092306,2038,00
2018092306,2038,00
2018092306,2384,00
2018092306,2384,00
2018092306,2384,00
2018092306,2384,00
2018092306,2384,00
2018092306,2833,00
2018092306,2833,00
2018092306,2833,00
2018092306,2833,00
2018092306,2833,00
2018092306,3665,00
2018092306,3665,00
2018092306,3665,00
2018092306,3665,00
2018092306,3665,00
2018092306,3706,00
2018092306,3706,00
2018092306,3706,00
2018092306,3706,00
2018092306,3706,00
2018092307,344,00
2018092307,344,00
2018092307,344,00
2018092307,344,00
2018092307,344,00
2018092307,765,00
2018092307,765,00
2018092307,765,00
2018092307,765,00
2018092307,765,00
2018092307,2901,00
2018092307,2901,00
2018092307,2901,00
2018092307,2901,00
2018092307,3090,00
2018092307,3090,00
2018092307,3090,00
2018092307,3090,00
2018092307,3090,00
2018092307,3738,00
2018092307,3738,00
2018092307,3738,00
2018092307,3738,00
2018092307,3738,00
2018092307,3841,00
2018092307,3841,00
2018092307,3841,00
2018092307,3841,00
2018092307,3841,00
2018092307,4122,00
2018092307,4122,00
2018092307,4122,00
2018092307,4122,00
2018092307,4122,00
2018092307,4146,00
2018092307,4146,00
2018092307,4146,00
2018092307,4146,00
2018092307,4146,00
2018092307,4170,00
2018092307,4170,00
2018092307,4170,00
2018092307,4170,00
2018092307,4170,00
2018092307,4247,00
2018092307,4247,00
2018092307,4247,00
2018092307,4247,00
2018092307,4247,00
2018092308,1127,00
2018092308,1127,00
2018092308,1127,00
2018092308,1127,00
2018092308,1127,00
2018092308,1348,00
2018092308,1348,00
2018092308,1348,00
2018092308,1348,00
2018092308,1348,00
2018092308,2471,00
2018092308,2471,00
2018092308,2471,00
2018092308,2471,00
2018092308,2471,00
2018092308,2685,00
2018092308,2685,00
2018092308,2685,00
2018092308,2685,00
2018092308,2685,00
2018092308,3089,00
2018092308,3089,00
2018092308,3089,00
2018092308,3089,00
2018092308,3089,00
2018092308,3313,00
2018092308,3313,00
2018092308,3313,00
2018092308,3313,00
2018092308,4248,00
2018092308,4248,00
2018092308,4248,00
2018092308,4248,00
2018092308,4248,00
2018092309,189,00
2018092309,189,00
2018092309,189,00
2018092309,189,00
2018092309,350,00
2018092309,350,00
2018092309,350,00
2018092309,350,00
2018092309,350,00
2018092309,538,00
2018092309,538,00
2018092309,538,00
2018092309,538,00
2018092309,538,00
2018092309,1067,00
2018092309,1067,00
2018092309,1067,00
2018092309,1067,00
2018092309,2291,00
2018092309,2291,00
2018092309,2291,00
2018092309,2291,00
2018092309,2291,00
2018092309,2850,00
2018092309,2850,00
2018092309,2850,00
2018092309,2850,00
2018092309,2850,00
2018092309,3487,00
2018092309,3487,00
2018092309,3487,00
2018092309,3487,00
2018092309,3487,00
2018092309,3533,00
2018092309,3533,00
2018092309,3533,00
2018092309,3533,00
2018092309,3533,00
2018092310,136,00
2018092310,136,00
2018092310,136,00
2018092310,136,00
2018092310,136,00
2018092310,509,00
2018092310,509,00
2018092310,509,00
2018092310,509,00
2018092310,509,00
2018092310,904,00
2018092310,904,00
2018092310,904,00
2018092310,904,00
2018092310,904,00
2018092310,1008,00
2018092310,1008,00
2018092310,1008,00
2018092310,1008,00
2018092310,1008,00
2018092310,1339,00
2018092310,1339,00
2018092310,1339,00
2018092310,1339,00
2018092310,1339,00
2018092310,1935,00
2018092310,1935,00
2018092310,1935,00
2018092310,1935,00
2018092310,1935,00
2018092310,2041,00
2018092310,2041,00
2018092310,2041,00
2018092310,2041,00
2018092310,2041,00
2018092310,2265,00
2018092310,2265,00
2018092310,2265,00
2018092310,2265,00
2018092310,2265,00
2018092310,2800,00
2018092310,2800,00
2018092310,2800,00
2018092310,2800,00
2018092310,3003,00
2018092310,3003,00
2018092310,3003,00
2018092310,3003,00
2018092310,3003,00
2018092310,3186,00
2018092310,3186,00
2018092310,3186,00
2018092310,3186,00
2018092310,3186,00
2018092310,3702,00
2018092310,3702,00
2018092310,3702,00
2018092310,3702,00
2018092310,3702,00
2018092311,2864,00
2018092311,2864,00
2018092311,2864,00
2018092311,2864,00
2018092311,3074,00
2018092311,3074,00
2018092311,3074,00
2018092311,3074,00
2018092311,3074,00
2018092311,3340,00
2018092311,3340,00
2018092311,3340,00
